x(m),y(m),z(m),Serving_PCI,Serving_RSRP(dBm),Serving_SINR(dB),Detected_PCI,Detected_RSRP(dBm),Detected_SINR(dB)
-226.43,925.06,500,6,-83.65,4.25,,,
776.97,927.73,500,8,-86.97,6.27,,,
-726.67,928.03,500,7,-85.25,10.0,,,
1278.89,933.46,500,2,-84.68,10.92,,,
-1735.68,936.49,500,3,-86.23,2.19,,,
714.15,936.45,500,7,-82.52,7.03,,,
-1232.43,936.86,500,28,-85.93,2.79,,,
276.0,937.99,500,8,-88.4,3.5,,,
-226.2,939.89,500,6,-82.33,6.18,,,
776.97,942.65,500,6,-88.27,1.56,,,
-726.65,942.9,500,7,-85.04,10.28,,,
1278.93,948.36,500,2,-85.22,9.79,,,
-1735.66,951.41,500,3,-87.5,0.98,,,
-1232.42,951.83,500,28,-87.11,2.54,,,
698.07,952.61,500,7,-82.69,8.46,,,
276.02,952.96,500,7,-88.65,1.34,,,
-225.94,954.71,500,6,-76.41,12.34,,,
776.97,957.55,500,3,-88.32,0.89,,,
-726.64,957.78,500,7,-84.38,10.48,,,
1278.95,963.29,500,2,-88.16,5.97,,,
-1735.62,966.36,500,3,-86.79,1.56,,,
-1232.43,966.76,500,28,-83.94,5.08,,,
276.03,967.9,500,7,-88.8,0.87,,,
681.94,968.82,500,7,-82.47,8.92,,,
-225.65,969.57,500,6,-76.97,11.35,,,
776.95,972.48,500,8,-86.98,6.87,,,
-726.63,972.67,500,7,-86.13,8.0,,,
1278.94,978.23,500,2,-87.68,6.59,,,
-1735.59,981.31,500,28,-87.5,4.15,,,
-1232.44,981.67,500,28,-82.5,5.84,,,
276.03,982.8,500,7,-87.93,1.55,,,
665.77,985.01,500,7,-83.41,6.95,,,
776.97,987.41,500,8,-87.61,5.96,,,
-726.6,987.54,500,7,-84.93,10.34,,,
1278.93,993.17,500,2,-87.09,8.25,,,
-1735.56,996.23,500,28,-89.18,5.39,,,
-1232.45,996.54,500,28,-83.41,3.84,,,
276.0,997.69,500,8,-88.9,0.3,,,
-225.15,999.07,500,6,-78.08,12.19,,,
649.71,1001.04,500,7,-84.48,7.59,,,
777.01,1002.3,500,7,-88.05,1.22,,,
-726.59,1002.39,500,7,-84.68,10.84,,,
1278.92,1008.1,500,2,-87.72,5.59,,,
-1735.56,1011.13,500,28,-86.47,7.06,,,
-1232.43,1011.42,500,28,-82.98,5.14,,,
275.94,1012.59,500,8,-87.94,4.4,,,
-224.85,1013.76,500,6,-82.48,7.81,,,
633.64,1016.97,500,7,-84.44,6.13,,,
777.06,1017.21,500,3,-86.45,3.68,,,
-726.61,1017.26,500,7,-84.73,10.29,,,
1278.9,1023.01,500,2,-85.66,7.08,,,
-1735.58,1026.03,500,28,-89.07,5.4,,,
-1232.41,1026.28,500,7,-87.22,-1.0,,,
275.89,1027.46,500,8,-88.75,0.07,,,
-224.48,1028.39,500,28,-84.73,2.74,,,
-726.64,1032.16,500,7,-85.68,9.6,,,
777.09,1032.17,500,3,-88.26,2.5,,,
617.37,1033.08,500,7,-84.19,8.21,,,
1278.87,1037.93,500,2,-84.54,9.83,,,
-1735.59,1040.92,500,28,-87.29,7.51,,,
-1232.39,1041.15,500,28,-84.75,0.81,,,
275.87,1042.35,500,7,-89.43,0.59,,,
-224.12,1043.24,500,6,-83.0,9.48,,,
-726.62,1047.04,500,7,-88.12,5.9,,,
777.13,1047.14,500,3,-87.88,1.04,,,
601.04,1049.36,500,7,-84.22,6.77,,,
1278.84,1052.85,500,2,-83.3,8.09,,,
-1735.61,1055.84,500,28,-86.11,6.33,,,
-1232.39,1056.02,500,3,-86.18,0.29,,,
275.87,1057.27,500,28,-88.81,5.5,,,
-224.05,1058.18,500,6,-81.05,10.56,,,
-726.58,1061.9,500,7,-85.16,4.93,,,
777.17,1062.08,500,3,-88.32,2.18,,,
584.7,1065.71,500,7,-84.79,7.59,,,
1278.84,1067.73,500,2,-82.29,8.56,,,
-1735.61,1070.79,500,28,-88.18,5.99,,,
-1232.35,1070.92,500,3,-84.2,5.71,,,
275.86,1072.2,500,8,-89.69,3.12,,,
-726.55,1076.81,500,7,-84.47,11.76,,,
777.16,1076.99,500,3,-86.31,4.13,,,
568.42,1082.12,500,7,-83.61,9.87,,,
1278.83,1082.64,500,2,-81.82,8.19,,,
-1735.64,1085.71,500,28,-89.81,4.38,,,
-1232.32,1085.83,500,3,-85.61,1.03,,,
275.86,1087.15,500,8,-88.54,5.48,,,
-224.01,1088.04,500,6,-79.45,11.42,,,
-726.5,1091.7,500,7,-85.05,10.44,,,
777.13,1091.88,500,3,-87.36,3.5,,,
1278.85,1097.56,500,2,-82.37,9.39,,,
552.32,1098.35,500,7,-84.25,6.82,,,
-1735.67,1100.62,500,7,-89.65,2.05,,,
-1232.31,1100.76,500,3,-87.18,1.78,,,
275.85,1102.12,500,8,-88.25,5.63,,,
-223.97,1102.94,500,6,-80.73,11.05,,,
-726.5,1106.6,500,7,-83.65,13.02,,,
777.1,1106.8,500,3,-85.11,6.5,,,
1278.87,1112.5,500,2,-81.8,10.15,,,
536.75,1114.06,500,7,-84.37,6.31,,,
-1735.67,1115.54,500,7,-91.15,-0.85,,,
-1232.29,1115.69,500,3,-84.2,6.06,,,
275.83,1117.07,500,8,-87.54,6.07,,,
-223.96,1117.84,500,6,-81.61,6.72,,,
-726.53,1121.46,500,7,-84.43,3.56,,,
777.09,1121.71,500,3,-85.97,5.65,,,
1278.9,1127.43,500,2,-81.47,11.18,,,
521.48,1129.37,500,7,-85.94,6.29,,,
-1735.65,1130.44,500,7,-89.44,1.89,,,
-1232.24,1130.62,500,3,-87.4,5.5,,,
275.81,1132.0,500,8,-88.61,5.2,,,
-223.97,1132.75,500,6,-82.26,10.37,,,
-726.54,1136.33,500,7,-84.68,5.24,,,
777.1,1136.6,500,3,-84.86,7.38,,,
506.02,1144.84,500,7,-86.44,3.75,,,
-1735.62,1145.36,500,3,-88.09,2.72,,,
-1232.18,1145.56,500,3,-85.02,7.03,,,
275.82,1146.9,500,8,-88.11,6.72,,,
-223.99,1147.67,500,28,-86.15,0.52,,,
-726.53,1151.24,500,7,-83.79,10.32,,,
777.1,1151.51,500,3,-86.54,5.25,,,
1278.91,1157.28,500,2,-80.47,10.0,,,
-1735.62,1160.28,500,3,-89.36,2.41,,,
-1232.18,1160.51,500,3,-86.38,4.97,,,
490.24,1160.57,500,7,-86.47,6.79,,,
275.83,1161.8,500,8,-88.57,3.87,,,
-224.05,1162.59,500,6,-85.37,2.13,,,
-726.57,1166.11,500,28,-84.29,3.46,,,
777.12,1166.46,500,3,-87.13,6.01,,,
1278.91,1172.2,500,2,-82.47,3.53,,,
-1735.6,1175.21,500,3,-87.75,3.65,,,
-1232.19,1175.47,500,3,-85.51,3.46,,,
275.85,1176.69,500,8,-88.22,4.79,,,
473.87,1176.74,500,7,-84.75,7.25,,,
-224.09,1177.51,500,28,-84.2,1.36,,,
-726.62,1180.96,500,28,-83.84,3.81,,,
777.13,1181.41,500,3,-86.25,4.14,,,
1278.92,1187.12,500,2,-81.55,4.93,,,
-1735.59,1190.13,500,3,-89.13,2.06,,,
-1232.18,1190.45,500,3,-88.02,2.07,,,
275.85,1191.61,500,8,-87.61,6.32,,,
-224.09,1192.36,500,28,-83.8,2.75,,,
457.04,1193.41,500,7,-85.22,6.13,,,
-726.6,1195.86,500,28,-82.36,4.29,,,
777.12,1196.36,500,3,-88.29,2.26,,,
1278.94,1202.02,500,2,-82.76,2.95,,,
-1735.6,1205.05,500,3,-87.86,3.66,,,
-1232.14,1205.43,500,28,-85.25,3.82,,,
275.82,1206.52,500,8,-87.7,7.19,,,
-224.06,1207.19,500,6,-86.0,2.1,,,
440.26,1210.19,500,7,-88.51,4.84,,,
-726.57,1210.75,500,28,-84.36,3.0,,,
777.12,1211.26,500,3,-86.54,5.78,,,
1278.95,1216.92,500,2,-82.13,4.94,,,
-1232.08,1220.43,500,3,-84.51,7.36,,,
275.8,1221.44,500,8,-86.91,6.95,,,
-224.02,1222.05,500,6,-82.97,4.64,,,
-726.52,1225.62,500,28,-82.04,5.74,,,
777.14,1226.15,500,3,-87.15,6.22,,,
423.66,1226.76,500,7,-88.79,3.91,,,
1278.94,1231.86,500,2,-82.25,4.06,,,
-1735.59,1234.95,500,3,-88.15,4.3,,,
-1232.01,1235.38,500,28,-86.95,4.0,,,
275.77,1236.38,500,8,-87.43,6.61,,,
-223.99,1236.97,500,6,-82.72,4.11,,,
-726.48,1240.51,500,28,-81.11,5.04,,,
777.15,1241.05,500,3,-90.41,2.24,,,
407.14,1243.24,500,7,-88.37,3.95,,,
1278.94,1246.83,500,2,-81.86,4.93,,,
-1735.55,1249.91,500,28,-87.38,6.54,,,
-1231.97,1250.26,500,3,-84.98,4.25,,,
275.77,1251.32,500,8,-88.61,5.62,,,
-223.9,1251.93,500,6,-82.19,6.89,,,
-726.48,1255.4,500,28,-81.72,4.84,,,
777.16,1255.97,500,3,-87.47,4.26,,,
390.63,1259.63,500,7,-89.4,3.2,,,
1278.95,1261.8,500,2,-83.47,3.23,,,
-1231.98,1265.13,500,3,-83.52,6.08,,,
275.76,1266.27,500,8,-90.81,0.0,,,
-223.8,1266.89,500,6,-79.69,7.26,,,
-726.47,1270.32,500,28,-80.54,6.92,,,
777.16,1270.93,500,3,-89.79,0.37,,,
374.14,1275.92,500,7,-92.07,-0.12,,,
1278.94,1276.75,500,2,-83.38,3.43,,,
-1735.51,1279.76,500,28,-87.32,7.07,,,
-1232.0,1280.03,500,3,-85.4,2.88,,,
275.73,1281.24,500,8,-89.11,4.87,,,
-223.78,1281.84,500,6,-80.48,7.23,,,
-726.45,1285.21,500,28,-80.47,7.54,,,
777.16,1285.88,500,3,-87.44,4.78,,,
1278.92,1291.66,500,2,-83.72,4.3,,,
357.72,1292.14,500,7,-87.9,5.34,,,
-1735.51,1294.64,500,28,-85.36,8.57,,,
-1232.02,1294.96,500,3,-84.15,3.81,,,
275.71,1296.21,500,8,-90.68,3.62,,,
-223.77,1296.78,500,6,-81.61,7.53,,,
-726.45,1300.08,500,28,-80.47,5.86,,,
777.18,1300.78,500,3,-89.43,4.05,,,
1278.9,1306.56,500,2,-85.18,3.26,,,
341.5,1308.11,500,7,-89.08,2.66,,,
-1735.52,1309.51,500,28,-85.08,8.61,,,
-1232.03,1309.86,500,3,-83.79,4.79,,,
275.73,1311.17,500,7,-91.04,0.45,,,
-223.77,1311.7,500,6,-85.56,2.72,,,
-726.47,1314.96,500,28,-80.22,6.49,,,
777.21,1315.65,500,3,-89.79,2.9,,,
1278.88,1321.48,500,2,-85.37,0.76,,,
326.0,1323.32,500,7,-88.11,5.56,,,
-1735.52,1324.4,500,28,-85.08,8.11,,,
-1232.05,1324.76,500,28,-87.61,2.19,,,
275.8,1326.12,500,7,-90.02,1.88,,,
-223.77,1326.61,500,6,-87.75,0.5,,,
-726.5,1329.83,500,28,-79.45,7.0,,,
777.24,1330.51,500,3,-89.5,4.07,,,
1278.86,1336.43,500,2,-83.61,3.08,,,
311.26,1337.68,500,7,-87.44,6.57,,,
-1735.52,1339.28,500,28,-84.43,9.07,,,
-1232.04,1339.65,500,28,-83.83,4.22,,,
275.85,1341.07,500,28,-90.57,2.43,,,
-223.8,1341.51,500,28,-90.61,-0.75,,,
777.03,1344.59,500,7,-83.48,8.0,,,
777.03,1345.2,500,3,-90.09,1.81,,,
777.26,1345.42,500,3,-90.4,4.01,,,
777.03,1346.26,500,3,-89.18,2.88,,,
777.01,1347.5,500,7,-84.65,7.84,,,
777.02,1349.82,500,7,-91.11,5.48,,,
1278.87,1351.37,500,2,-87.33,0.25,,,
296.66,1351.87,500,7,-89.65,5.34,,,
777.01,1352.22,500,7,-84.45,6.82,,,
777.0,1354.02,500,13,-91.88,0.11,,,
-1735.5,1354.19,500,28,-83.56,10.75,,,
-1232.03,1354.57,500,3,-82.84,6.63,,,
275.86,1356.04,500,7,-90.36,0.9,,,
-223.83,1356.38,500,28,-89.23,0.08,,,
776.97,1358.25,500,13,-91.11,2.42,,,
777.26,1358.41,500,8,-90.33,8.17,,,
-726.43,1359.59,500,28,-79.29,7.3,,,
777.02,1360.18,500,7,-83.79,8.06,,,
776.95,1362.14,500,13,-90.7,2.02,,,
776.94,1365.4,500,13,-92.05,0.97,,,
281.99,1366.2,500,7,-88.12,4.73,,,
1278.9,1366.3,500,2,-86.93,2.32,,,
777.19,1366.64,500,8,-91.51,9.12,,,
776.93,1368.03,500,13,-90.75,2.52,,,
-1735.49,1369.09,500,28,-83.0,10.63,,,
777.0,1369.43,500,3,-92.06,1.67,,,
-1232.01,1369.51,500,3,-82.81,5.97,,,
776.92,1369.52,500,7,-91.5,1.65,,,
776.93,1369.56,500,3,-93.22,-1.69,,,
776.89,1369.75,500,8,-94.54,2.38,,,
777.05,1369.75,500,3,-90.11,2.86,,,
776.89,1369.88,500,3,-92.68,0.37,,,
776.91,1369.88,500,7,-91.76,5.69,,,
776.92,1369.89,500,3,-91.54,1.85,,,
776.92,1369.9,500,7,-93.19,2.49,,,
776.92,1369.91,500,3,-92.82,1.27,,,
776.91,1369.92,500,3,-94.33,-2.36,,,
776.92,1369.92,500,3,-92.27,0.55,,,
777.12,1370.16,500,7,-92.13,3.25,,,
777.07,1370.55,500,7,-84.76,7.21,,,
275.86,1371.01,500,7,-90.04,3.02,,,
777.02,1371.08,500,7,-82.51,8.85,,,
-223.84,1371.33,500,28,-89.62,0.86,,,
-726.39,1374.45,500,28,-80.33,5.5,,,
267.21,1380.69,500,7,-88.16,6.15,,,
-1735.48,1383.99,500,28,-82.97,10.98,,,
-1232.0,1384.42,500,3,-86.12,1.88,,,
777.02,1384.46,500,7,-83.27,5.64,,,
275.86,1385.97,500,28,-89.65,3.07,,,
-223.79,1386.3,500,28,-88.72,1.06,,,
-726.37,1389.32,500,28,-80.97,5.61,,,
252.29,1395.33,500,7,-89.11,5.34,,,
1278.95,1396.18,500,2,-86.97,1.46,,,
-1735.5,1398.86,500,28,-81.29,11.27,,,
-1231.99,1399.35,500,3,-84.81,3.51,,,
777.04,1399.77,500,7,-85.0,5.83,,,
275.84,1400.9,500,28,-89.23,4.14,,,
-223.7,1401.25,500,3,-86.7,5.66,,,
-726.35,1404.21,500,28,-79.72,5.99,,,
237.19,1410.11,500,7,-88.63,5.73,,,
1278.99,1411.11,500,1,-87.75,1.32,,,
-1735.52,1413.72,500,28,-80.09,14.94,,,
-1231.96,1414.29,500,3,-85.38,2.36,,,
275.84,1415.81,500,28,-89.54,3.87,,,
777.08,1415.93,500,13,-89.44,0.91,,,
-223.62,1416.21,500,28,-88.82,1.67,,,
-726.33,1419.13,500,28,-79.75,5.9,,,
221.77,1425.1,500,7,-88.11,5.81,,,
1279.03,1426.03,500,2,-87.65,3.07,,,
-1735.52,1428.59,500,28,-80.43,13.11,,,
-1231.91,1429.22,500,3,-84.47,3.69,,,
275.87,1430.71,500,28,-89.77,2.69,,,
-223.56,1431.14,500,28,-87.65,4.75,,,
777.13,1431.75,500,11,-90.86,-0.9,,,
-726.32,1434.04,500,28,-82.08,4.37,,,
205.89,1440.33,500,7,-88.0,6.17,,,
1279.04,1440.95,500,2,-87.34,3.07,,,
-1735.51,1443.5,500,28,-80.44,13.67,,,
-1231.89,1444.14,500,28,-85.36,3.14,,,
275.93,1445.63,500,28,-88.86,3.7,,,
-223.51,1446.05,500,28,-86.01,5.27,,,
777.19,1446.99,500,3,-90.65,3.26,,,
-726.31,1448.93,500,28,-81.44,4.7,,,
189.65,1455.76,500,7,-88.22,5.42,,,
1279.01,1455.87,500,2,-88.31,3.0,,,
-1735.51,1458.46,500,28,-79.43,14.15,,,
-1231.88,1459.05,500,3,-85.09,2.79,,,
275.94,1460.56,500,28,-88.34,3.87,,,
-223.47,1460.94,500,28,-85.11,6.85,,,
777.25,1461.94,500,3,-89.68,5.08,,,
-726.29,1463.8,500,28,-81.37,4.84,,,
1278.93,1470.81,500,11,-87.69,7.98,,,
173.29,1471.35,500,1,-87.9,4.25,,,
-1735.51,1473.47,500,28,-77.9,15.47,,,
-1231.85,1473.98,500,1,-85.2,3.58,,,
275.92,1475.48,500,28,-88.0,5.0,,,
-223.46,1475.84,500,28,-84.81,5.15,,,
777.24,1476.81,500,3,-90.65,4.31,,,
-726.28,1478.69,500,28,-81.25,5.5,,,
1278.88,1485.77,500,2,-88.13,1.94,,,
156.97,1486.97,500,7,-87.47,5.86,,,
-1735.54,1488.42,500,28,-77.69,16.71,,,
-1231.83,1488.91,500,3,-85.09,3.41,,,
275.89,1490.43,500,28,-88.79,4.29,,,
-223.44,1490.74,500,3,-85.62,6.75,,,
777.2,1491.68,500,13,-89.19,0.81,,,
-726.27,1493.62,500,28,-82.31,3.85,,,
1278.89,1500.67,500,11,-88.57,5.41,,,
140.7,1502.61,500,1,-87.0,4.52,,,
-1735.55,1503.34,500,28,-77.94,16.89,,,
-1231.84,1503.85,500,28,-80.79,5.15,,,
275.89,1505.4,500,28,-87.45,6.56,,,
-223.41,1505.64,500,28,-85.91,5.37,,,
777.18,1506.61,500,13,-87.08,3.56,,,
-726.28,1508.57,500,7,-83.34,7.82,,,
1278.9,1515.58,500,11,-88.66,5.49,,,
-1735.52,1518.28,500,28,-77.47,16.63,,,
124.52,1518.26,500,1,-87.57,3.0,,,
-1231.85,1518.78,500,28,-84.47,3.21,,,
275.9,1520.31,500,28,-88.88,3.81,,,
-223.39,1520.55,500,28,-85.98,5.25,,,
777.22,1521.57,500,13,-87.43,3.38,,,
-726.3,1523.47,500,28,-84.01,2.03,,,
1278.88,1530.47,500,11,-87.29,6.87,,,
-1735.46,1533.22,500,28,-77.81,16.34,,,
-1231.84,1533.68,500,28,-80.76,6.07,,,
108.47,1533.84,500,2,-86.75,4.31,,,
275.91,1535.23,500,28,-86.97,6.34,,,
-223.35,1535.46,500,28,-85.31,4.04,,,
777.25,1536.5,500,13,-84.65,6.18,,,
-726.31,1538.33,500,7,-84.34,6.84,,,
1278.87,1545.39,500,28,-89.55,-0.24,,,
-1735.38,1548.17,500,28,-77.8,16.25,,,
-1231.79,1548.59,500,28,-79.54,8.4,,,
92.62,1549.35,500,2,-86.97,4.41,,,
275.92,1550.15,500,28,-87.29,5.4,,,
-223.32,1550.38,500,28,-87.05,4.43,,,
777.27,1551.4,500,13,-85.95,4.67,,,
-726.3,1553.14,500,7,-85.29,7.32,,,
1278.86,1560.3,500,28,-90.05,1.38,,,
-1735.3,1563.11,500,28,-76.83,17.02,,,
-1231.76,1563.52,500,28,-78.37,9.0,,,
76.94,1564.78,500,2,-85.97,4.55,,,
275.91,1565.05,500,28,-86.52,5.4,,,
-223.33,1565.28,500,28,-86.57,4.76,,,
777.3,1566.28,500,13,-84.08,5.76,,,
-726.29,1567.95,500,7,-85.36,7.32,,,
1278.84,1575.2,500,28,-89.58,3.04,,,
-1735.26,1578.02,500,28,-77.83,16.86,,,
-1231.75,1578.43,500,28,-80.19,7.13,,,
275.93,1579.99,500,28,-87.05,5.69,,,
-223.34,1580.16,500,28,-86.29,5.19,,,
61.33,1580.2,500,2,-86.52,5.66,,,
777.35,1581.17,500,13,-85.59,3.29,,,
-726.26,1582.81,500,7,-84.63,7.17,,,
1278.82,1590.1,500,1,-91.44,2.48,,,
-1735.26,1592.9,500,28,-77.29,17.26,,,
-1231.73,1593.32,500,28,-79.0,8.85,,,
275.92,1594.93,500,28,-86.75,6.5,,,
-223.34,1595.02,500,28,-86.04,5.62,,,
45.68,1595.6,500,2,-84.22,6.97,,,
777.39,1596.07,500,13,-85.7,2.69,,,
-726.21,1597.71,500,7,-85.86,7.92,,,
1278.8,1605.01,500,1,-91.68,-0.3,,,
-1735.28,1607.81,500,28,-76.54,16.96,,,
-1231.69,1608.18,500,28,-77.86,9.35,,,
275.89,1609.88,500,28,-87.65,6.56,,,
-223.31,1609.9,500,28,-85.02,7.71,,,
777.41,1610.96,500,11,-86.18,1.63,,,
29.91,1610.97,500,2,-84.19,8.73,,,
-726.16,1612.62,500,7,-84.07,8.23,,,
1278.8,1619.92,500,11,-89.86,2.35,,,
-1735.29,1622.72,500,28,-77.19,17.07,,,
-1231.66,1623.07,500,28,-77.29,10.57,,,
275.87,1624.81,500,28,-86.15,7.23,,,
-223.24,1624.92,500,28,-84.83,3.91,,,
777.38,1625.88,500,11,-83.84,5.97,,,
14.04,1626.33,500,2,-84.69,8.31,,,
-726.13,1627.52,500,7,-84.61,8.0,,,
1278.79,1634.83,500,1,-89.77,1.55,,,
-1735.31,1637.62,500,28,-76.18,16.71,,,
-1231.63,1638.01,500,28,-80.18,8.61,,,
275.84,1639.7,500,28,-87.15,3.87,,,
-223.17,1640.38,500,28,-84.05,3.58,,,
777.33,1640.83,500,11,-84.4,4.7,,,
-1.84,1641.59,500,2,-84.84,9.23,,,
-726.12,1642.44,500,7,-85.4,8.98,,,
1278.78,1649.74,500,2,-91.91,5.07,,,
-1735.34,1652.51,500,28,-75.79,17.73,,,
-1231.62,1652.96,500,28,-79.08,8.5,,,
275.81,1654.6,500,28,-87.16,5.63,,,
777.26,1655.77,500,11,-88.22,1.36,,,
-223.15,1656.42,500,28,-85.94,1.98,,,
-17.74,1656.75,500,2,-84.18,9.09,,,
-726.15,1657.34,500,7,-85.37,8.78,,,
1278.76,1664.67,500,7,-91.32,0.96,,,
-1735.36,1667.4,500,28,-75.95,17.92,,,
-1231.64,1667.88,500,28,-79.72,8.75,,,
275.77,1669.47,500,28,-84.58,8.13,,,
777.22,1670.68,500,13,-89.69,-0.14,,,
-33.68,1671.89,500,2,-83.37,10.33,,,
-726.16,1672.24,500,7,-85.37,9.96,,,
-223.15,1672.41,500,28,-86.47,5.01,,,
1278.76,1679.62,500,2,-88.13,8.11,,,
-1735.38,1682.25,500,28,-75.79,18.19,,,
-1231.63,1682.76,500,28,-78.65,10.33,,,
275.78,1684.38,500,28,-84.61,8.1,,,
777.21,1685.56,500,13,-87.47,1.44,,,
-223.14,1686.92,500,28,-85.55,6.27,,,
-49.52,1686.98,500,2,-84.01,10.15,,,
-726.15,1687.16,500,7,-84.33,10.52,,,
1278.8,1694.58,500,11,-87.65,3.79,,,
-1735.39,1697.12,500,28,-75.55,18.33,,,
-1231.56,1697.66,500,28,-78.61,9.26,,,
-223.13,1698.83,500,28,-84.48,7.52,,,
275.8,1699.31,500,28,-85.48,7.19,,,
777.23,1700.43,500,13,-85.75,1.88,,,
-65.19,1701.99,500,2,-83.06,10.75,,,
-726.13,1702.06,500,7,-85.11,9.56,,,
-223.09,1707.64,500,28,-84.11,5.15,,,
-226.56,1709.47,500,6,-81.94,5.77,,,
1278.85,1709.52,500,11,-86.38,5.51,,,
-226.57,1709.49,500,6,-82.02,6.36,,,
-226.56,1709.49,500,7,-89.48,8.57,,,
-226.6,1709.5,500,6,-81.81,6.51,,,
-226.65,1709.51,500,6,-82.09,5.95,,,
-226.72,1709.56,500,6,-82.37,5.95,,,
-226.52,1709.56,500,7,-87.07,9.6,,,
-226.8,1709.6,500,6,-83.5,5.49,,,
-226.87,1709.66,500,6,-82.0,5.89,,,
-226.87,1709.68,500,1,-83.08,3.37,,,
-226.75,1709.69,500,6,-82.79,5.82,,,
-226.59,1709.71,500,6,-81.61,7.57,,,
-226.47,1709.75,500,6,-82.93,5.92,,,
-226.42,1709.77,500,6,-83.11,5.5,,,
-226.4,1709.78,500,1,-83.23,4.66,,,
-226.4,1709.8,500,1,-83.08,4.12,,,
-226.4,1709.82,500,1,-83.95,3.39,,,
-226.4,1709.83,500,1,-83.58,5.97,,,
-226.39,1709.84,500,1,-83.4,5.1,,,
-226.37,1709.88,500,1,-83.36,4.92,,,
-226.37,1709.94,500,1,-83.09,5.5,,,
-226.32,1709.99,500,1,-85.55,4.7,,,
-226.37,1710.0,500,1,-83.68,6.09,,,
-226.35,1710.02,500,1,-84.22,4.35,,,
-226.36,1710.03,500,1,-86.12,3.93,,,
-226.33,1710.04,500,1,-84.04,4.75,,,
-226.33,1710.06,500,1,-86.87,3.48,,,
-225.76,1710.13,500,1,-84.3,6.51,,,
-226.26,1710.35,500,7,-87.37,10.12,,,
-223.27,1711.02,500,1,-83.18,4.39,,,
-1735.4,1712.05,500,28,-74.76,18.64,,,
-1231.5,1712.58,500,28,-79.52,9.79,,,
-225.57,1712.69,500,6,-86.29,6.01,,,
-223.03,1713.06,500,28,-82.97,5.46,,,
-217.39,1713.61,500,1,-85.48,5.86,,,
275.83,1714.26,500,28,-86.76,7.71,,,
-222.63,1714.44,500,6,-77.43,7.65,,,
-222.71,1714.56,500,6,-78.38,6.21,,,
-222.82,1715.16,500,6,-79.33,5.67,,,
-222.98,1715.3,500,6,-80.15,5.63,,,
777.26,1715.32,500,13,-85.83,3.63,,,
-224.75,1715.47,500,6,-89.04,1.11,,,
-222.87,1715.55,500,6,-79.26,7.26,,,
-222.91,1715.68,500,6,-79.5,5.83,,,
-222.95,1715.7,500,6,-78.56,6.59,,,
-222.92,1716.3,500,6,-77.62,10.69,,,
-224.32,1716.82,500,6,-81.68,8.3,,,
-80.71,1716.84,500,2,-82.72,9.96,,,
-224.34,1716.89,500,7,-81.41,12.17,,,
-726.11,1716.97,500,7,-85.01,10.04,,,
-224.47,1717.5,500,7,-82.51,11.97,,,
-210.8,1718.38,500,2,-86.65,9.23,,,
-223.65,1720.53,500,6,-79.55,7.98,,,
-224.52,1720.59,500,7,-83.41,10.1,,,
1278.87,1724.44,500,11,-87.41,4.25,,,
-206.22,1724.88,500,28,-90.97,5.23,,,
-224.5,1725.33,500,6,-81.69,5.2,,,
-1735.43,1727.01,500,28,-75.04,17.03,,,
-224.52,1726.97,500,7,-84.4,9.96,,,
-1231.45,1727.5,500,28,-80.59,8.3,,,
-225.05,1728.44,500,28,-87.62,2.06,,,
275.83,1729.2,500,28,-85.48,7.17,,,
-225.22,1729.41,500,6,-82.13,4.46,,,
-225.23,1729.49,500,6,-80.95,6.31,,,
-225.23,1729.5,500,6,-79.61,6.43,,,
-225.23,1729.52,500,6,-79.18,7.38,,,
-225.23,1729.56,500,6,-79.41,7.33,,,
-224.92,1729.56,500,7,-80.86,9.26,,,
-225.23,1729.58,500,6,-79.68,7.56,,,
-224.92,1729.59,500,7,-82.36,10.3,,,
-225.22,1729.6,500,6,-79.54,6.94,,,
-225.2,1729.65,500,6,-79.04,7.69,,,
-225.0,1729.66,500,7,-80.58,11.6,,,
-225.07,1729.67,500,6,-79.02,6.74,,,
-224.93,1729.68,500,7,-81.3,10.92,,,
-225.09,1729.69,500,6,-79.16,7.48,,,
-224.9,1729.69,500,7,-81.87,10.41,,,
-224.92,1729.7,500,7,-80.45,11.53,,,
-225.18,1729.71,500,6,-79.09,9.03,,,
-225.11,1729.72,500,6,-79.61,8.98,,,
-224.9,1729.72,500,7,-80.9,12.75,,,
-224.89,1729.74,500,7,-81.41,12.67,,,
-225.13,1729.78,500,6,-79.68,7.02,,,
-225.15,1729.79,500,6,-79.93,6.77,,,
-224.75,1730.03,500,7,-80.93,9.77,,,
777.29,1730.24,500,13,-82.18,5.66,,,
-96.07,1731.46,500,1,-81.79,9.36,,,
-224.22,1731.65,500,7,-78.36,10.15,,,
-726.05,1731.84,500,7,-84.4,10.52,,,
-203.28,1732.25,500,3,-93.65,5.51,,,
-223.4,1734.13,500,7,-82.32,10.23,,,
-224.53,1736.19,500,7,-83.43,11.32,,,
-222.53,1736.88,500,7,-82.11,9.88,,,
-201.17,1738.49,500,2,-93.4,7.26,,,
1278.89,1739.33,500,2,-88.62,6.61,,,
-221.59,1739.84,500,7,-82.47,9.92,,,
-199.78,1741.59,500,7,-95.25,6.88,,,
-1735.43,1741.96,500,28,-75.47,17.29,,,
-199.5,1742.23,500,3,-91.0,9.0,,,
-199.52,1742.28,500,3,-91.84,6.93,,,
